encounter_id,date,year,month,probe,sza_deg,mlt,cone_deg,clock_deg,dp_nPa,bz_nT,near_occ,bg_occ,Dn,EB,cone_bin_calc,retained,qc_transition_cleanliness,qc_disturbance,qc_boundary_motion,omni_context_quality_note,boundary_uncertainty_note,r_re,x_gsm_re
2017-09-01_thd,2017-09-01,2017,9,thd,7.1,12.0,37.2,83.2,3.51,0.48,0.0681,0.7309,0.1886,2.9987,low-cone,True,clean,uncertain,stable,good,plausible,11.24,11.16
2017-09-02_tha,2017-09-02,2017,9,tha,11.2,12.1,57.4,132.3,2.58,-2.29,0.1111,0.622,0.889,6.46,intermediate,True,clean,undisturbed,stable,good,plausible,11.67,11.45
2017-09-02_thd,2017-09-02,2017,9,thd,6.7,12.0,53.5,139.8,2.21,-2.65,0.1585,0.1966,1.2777,1.6844,intermediate,True,mixed,undisturbed,stable,good,plausible,11.28,11.2
2017-09-03_tha,2017-09-03,2017,9,tha,10.5,12.0,38.0,49.0,1.53,0.23,0.2831,0.106,0.8167,1.9579,low-cone,True,clean,undisturbed,uncertain,good,uncertain,11.49,11.3
2017-09-04_tha,2017-09-04,2017,9,tha,9.6,12.0,77.4,137.6,2.1,-1.62,0.1708,0.4084,1.1484,1.097,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.28,11.13
2017-09-05_the,2017-09-05,2017,9,the,7.2,12.0,61.3,83.3,1.2,0.27,0.0696,0.6111,0.7468,2.7347,perpendicular,True,clean,uncertain,uncertain,good,uncertain,13.01,12.91
2017-09-06_the,2017-09-06,2017,9,the,6.4,12.0,54.5,180.0,1.15,-1.7,0.0548,0.6906,0.0371,2.8422,intermediate,True,clean,uncertain,uncertain,good,uncertain,12.94,12.86
2017-09-07_tha,2017-09-07,2017,9,tha,8.1,12.2,89.2,160.7,1.88,-9.72,0.1557,0.4643,0.7836,2.0872,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.66,10.56
2017-09-08_tha,2017-09-08,2017,9,tha,8.6,12.3,89.4,167.7,1.92,-9.72,0.2828,0.3384,0.5896,2.1337,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.03,9.92
2017-09-11_tha,2017-09-11,2017,9,tha,6.4,12.0,80.1,73.8,2.74,0.16,0.3754,0.2326,0.5713,5.4318,perpendicular,True,clean,undisturbed,stable,good,plausible,10.08,10.02
2017-09-11_thd,2017-09-11,2017,9,thd,1.8,12.0,74.4,151.4,2.6,-0.44,0.1798,0.3253,1.2663,1.3581,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.15,11.15
2017-09-12_the,2017-09-12,2017,9,the,4.1,12.0,89.8,123.6,1.99,-1.97,0.058,0.7995,1.2548,3.0808,perpendicular,True,mixed,uncertain,uncertain,good,uncertain,12.43,12.39
2017-09-13_tha,2017-09-13,2017,9,tha,4.6,12.0,75.8,262.4,2.25,-0.15,0.5041,0.0398,0.073,6.0691,perpendicular,True,clean,uncertain,stable,good,plausible,9.65,9.62
2017-09-14_tha,2017-09-14,2017,9,tha,4.3,12.1,52.7,89.7,3.13,0.02,0.4476,0.168,0.1361,2.3122,intermediate,True,clean,undisturbed,stable,good,plausible,9.44,9.42
2017-09-15_tha,2017-09-15,2017,9,tha,4.3,12.0,51.8,114.4,3.14,-1.53,0.3907,0.2506,0.6697,3.7391,intermediate,True,clean,undisturbed,stable,good,plausible,9.59,9.56
2017-09-15_thd,2017-09-15,2017,9,thd,0.1,12.0,51.1,132.6,3.13,-1.57,0.1356,0.5816,1.2983,1.1646,intermediate,True,mixed,undisturbed,stable,good,plausible,10.92,10.92
2017-09-15_the,2017-09-15,2017,9,the,2.3,12.0,46.9,121.4,2.98,-1.52,0.089,0.7971,2.8644,2.8476,intermediate,True,mixed,uncertain,stable,good,plausible,11.97,11.96
2017-09-16_tha,2017-09-16,2017,9,tha,4.1,12.1,49.2,110.2,3.18,-1.27,0.451,0.1885,0.7464,3.6339,intermediate,True,clean,undisturbed,stable,good,plausible,9.23,9.21
2017-09-16_the,2017-09-16,2017,9,the,3.5,11.8,44.5,86.7,2.24,0.04,0.0802,0.772,0.866,3.803,low-cone,True,clean,uncertain,stable,good,plausible,12.36,12.34
2017-09-17_thd,2017-09-17,2017,9,thd,0.6,12.0,64.9,101.3,2.87,-0.46,0.1617,0.3444,0.8721,1.5856,perpendicular,True,clean,undisturbed,stable,good,plausible,10.76,10.76
2017-09-17_the,2017-09-17,2017,9,the,2.0,12.0,45.5,107.8,2.12,-0.41,0.1247,0.5591,0.6019,3.9122,intermediate,True,clean,undisturbed,stable,good,plausible,11.8,11.8
2017-09-18_tha,2017-09-18,2017,9,tha,3.1,12.0,64.0,118.1,2.98,-1.18,0.5322,0.0881,1.1978,4.2361,perpendicular,True,mixed,undisturbed,stable,good,plausible,8.82,8.81
2017-09-18_thd,2017-09-18,2017,9,thd,0.9,12.0,89.4,129.4,2.65,-1.52,0.1611,0.3144,0.7113,2.4415,perpendicular,True,clean,undisturbed,stable,good,plausible,10.68,10.68
2017-09-18_the,2017-09-18,2017,9,the,1.6,12.0,65.7,115.3,3.01,-0.79,0.1011,0.6829,3.4052,3.7594,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.64,11.63
2017-09-19_the,2017-09-19,2017,9,the,0.9,12.0,27.2,55.3,1.56,0.48,0.2379,0.2209,0.1683,3.1418,quasi-radial,True,clean,undisturbed,uncertain,good,uncertain,11.46,11.46
2017-09-20_the,2017-09-20,2017,9,the,0.0,12.0,25.3,135.5,2.01,-1.15,0.1692,0.4062,0.1766,2.4442,quasi-radial,True,clean,undisturbed,stable,good,plausible,11.28,11.28
2017-09-21_the,2017-09-21,2017,9,the,0.8,12.0,39.6,122.9,1.4,-0.99,0.3444,0.0792,0.0337,2.7532,low-cone,True,clean,undisturbed,uncertain,good,uncertain,11.08,11.08
2017-09-22_the,2017-09-22,2017,9,the,1.2,12.0,86.4,179.1,1.8,-3.8,0.2294,0.3642,0.4307,2.2356,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.89,10.88
2017-09-23_the,2017-09-23,2017,9,the,1.5,12.0,40.7,125.9,1.79,-1.28,0.3399,0.1919,0.0131,3.9815,low-cone,True,clean,undisturbed,uncertain,good,uncertain,10.68,10.68
2017-09-24_the,2017-09-24,2017,9,the,3.0,12.2,42.4,123.5,1.78,-1.2,0.4775,0.0486,0.019,4.3432,low-cone,True,clean,uncertain,uncertain,good,uncertain,10.02,10.01
2017-09-25_the,2017-09-25,2017,9,the,1.7,12.0,87.5,259.4,1.72,-0.7,0.4158,0.0614,0.0326,2.4485,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.47,10.47
2017-09-27_tha,2017-09-27,2017,9,tha,2.7,11.9,42.7,150.9,4.3,-4.59,0.4811,0.1216,0.3341,2.8557,low-cone,True,clean,undisturbed,stable,good,plausible,7.52,7.51
2017-09-27_thd,2017-09-27,2017,9,thd,5.4,11.9,45.8,119.2,4.57,-2.89,0.2614,0.3774,0.4103,3.1804,intermediate,True,clean,undisturbed,stable,good,plausible,9.54,9.5
2017-09-27_the,2017-09-27,2017,9,the,3.1,12.0,56.9,157.2,5.59,-5.59,0.1339,0.6322,0.8527,5.3219,intermediate,True,clean,undisturbed,stable,good,plausible,10.04,10.03
2017-09-28_the,2017-09-28,2017,9,the,4.0,12.0,56.4,113.1,2.86,-0.52,0.3927,0.2284,0.3111,4.9724,intermediate,True,clean,undisturbed,stable,good,plausible,9.83,9.8
2017-09-30_the,2017-09-30,2017,9,the,5.0,11.9,40.6,204.6,2.27,-0.85,0.5305,0.019,0.1519,4.3942,low-cone,True,clean,uncertain,stable,good,plausible,9.39,9.35
2017-10-11_the,2017-10-11,2017,10,the,8.9,11.9,78.5,136.1,4.32,-3.55,0.5006,0.0713,0.057,4.7075,perpendicular,True,clean,undisturbed,stable,good,plausible,7.5,7.41
2017-10-12_thd,2017-10-12,2017,10,thd,11.0,11.8,81.3,123.1,5.78,-2.87,0.5232,0.021,0.7137,2.1507,perpendicular,True,clean,uncertain,stable,good,plausible,7.52,7.38
2017-10-12_the,2017-10-12,2017,10,the,9.8,11.9,68.0,124.6,4.59,-1.78,0.5177,0.0272,0.6708,5.9305,perpendicular,True,clean,uncertain,stable,good,plausible,7.51,7.4
2018-08-26_tha,2018-08-26,2018,8,tha,9.0,12.1,75.4,161.7,6.12,-14.99,0.3307,0.4372,0.1787,1.8406,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,7.53,7.44
2018-08-26_thd,2018-08-26,2018,8,thd,10.4,12.6,72.7,115.4,4.56,-4.64,0.4999,0.0894,0.7881,2.7289,perpendicular,True,clean,undisturbed,stable,good,plausible,7.39,7.27
2018-08-31_thd,2018-08-31,2018,8,thd,19.9,13.3,80.6,271.7,1.9,0.11,0.3243,0.0802,0.8845,1.7242,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.47,10.79
2018-09-04_thd,2018-09-04,2018,9,thd,4.2,12.2,78.3,331.8,4.6,0.56,0.4785,0.0827,0.5045,5.5851,perpendicular,True,clean,undisturbed,stable,good,plausible,7.49,7.47
2018-09-07_the,2018-09-07,2018,9,the,3.2,12.1,73.8,289.0,5.82,0.58,0.455,0.1428,0.2084,6.1386,perpendicular,True,clean,undisturbed,stable,good,plausible,7.54,7.53
2018-09-10_thd,2018-09-10,2018,9,thd,1.3,11.9,52.3,74.9,4.03,1.91,0.5034,0.0947,0.3605,3.283,intermediate,True,clean,undisturbed,stable,good,plausible,7.87,7.86
2018-09-10_the,2018-09-10,2018,9,the,0.5,12.0,76.6,150.1,5.8,-5.36,0.3955,0.3538,0.1705,4.0295,perpendicular,True,clean,undisturbed,stable,good,plausible,8.2,8.2
2018-09-11_tha,2018-09-11,2018,9,tha,0.5,12.0,41.7,133.2,4.72,-3.24,0.1805,0.5464,0.5768,5.9283,low-cone,True,clean,undisturbed,stable,good,plausible,10.12,10.12
2018-09-11_thd,2018-09-11,2018,9,thd,0.3,12.0,52.3,74.9,4.01,1.92,0.504,0.1409,0.3794,3.6038,intermediate,True,clean,undisturbed,stable,good,plausible,8.28,8.28
2018-09-12_tha,2018-09-12,2018,9,tha,0.5,12.0,47.4,78.7,1.85,0.46,0.4424,0.0353,0.0995,2.9489,intermediate,True,clean,uncertain,uncertain,good,uncertain,10.32,10.32
2018-09-13_tha,2018-09-13,2018,9,tha,1.3,12.0,56.0,91.9,2.33,-0.11,0.3245,0.2469,0.1126,2.7346,intermediate,True,clean,undisturbed,stable,good,plausible,10.51,10.5
2018-09-13_the,2018-09-13,2018,9,the,0.6,12.0,70.0,122.8,3.03,-1.68,0.53,0.1252,0.5305,3.7045,perpendicular,True,clean,undisturbed,stable,good,plausible,8.69,8.68
2018-09-14_tha,2018-09-14,2018,9,tha,1.8,12.0,65.6,55.7,2.24,1.09,0.2972,0.2684,0.216,4.382,perpendicular,True,clean,undisturbed,stable,good,plausible,10.72,10.71
2018-09-14_thd,2018-09-14,2018,9,thd,13.3,12.9,51.5,133.3,1.93,-1.83,0.0987,0.7709,0.4355,8.5933,intermediate,True,clean,uncertain,uncertain,good,uncertain,12.93,12.58
2018-09-16_thd,2018-09-16,2018,9,thd,2.8,12.0,54.7,104.4,1.62,-0.42,0.5731,0.0143,0.1427,3.8658,intermediate,True,clean,uncertain,uncertain,good,uncertain,9.58,9.57
2018-09-16_the,2018-09-16,2018,9,the,1.7,12.0,41.2,151.8,2.29,-1.51,0.4933,0.1265,0.5546,12.1058,low-cone,True,clean,undisturbed,stable,good,plausible,9.41,9.41
2018-09-17_tha,2018-09-17,2018,9,tha,2.4,12.0,79.2,229.6,3.19,-1.14,0.0995,0.5757,2.31,0.7702,perpendicular,True,unclear,uncertain,stable,good,plausible,11.1,11.09
2018-09-17_thd,2018-09-17,2018,9,thd,3.6,11.8,72.8,315.8,2.05,1.88,0.5778,0.0496,0.3256,4.0297,perpendicular,True,clean,uncertain,stable,good,plausible,9.19,9.17
2018-09-17_the,2018-09-17,2018,9,the,4.3,12.2,43.3,157.4,2.56,-1.69,0.2779,0.3665,0.1384,9.3417,low-cone,True,clean,undisturbed,stable,good,plausible,10.48,10.46
2018-09-18_tha,2018-09-18,2018,9,tha,3.0,12.0,65.6,235.4,1.67,-1.15,0.224,0.2934,1.2505,2.3627,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,11.29,11.28
2018-09-18_thd,2018-09-18,2018,9,thd,2.7,12.0,65.4,315.4,1.98,1.88,0.4829,0.1379,0.1442,4.6172,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,9.91,9.9
2018-09-21_tha,2018-09-21,2018,9,tha,5.4,11.9,81.3,304.9,2.96,1.86,0.1055,0.6929,2.3404,7.2051,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.83,11.78
2018-09-21_thd,2018-09-21,2018,9,thd,10.6,12.6,77.2,279.4,0.88,0.31,0.1785,0.4439,0.9147,2.345,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,13.51,13.28
2018-09-21_the,2018-09-21,2018,9,the,4.0,11.9,86.8,212.6,5.19,-4.12,0.1188,0.6475,5.2142,5.776,perpendicular,True,mixed,undisturbed,stable,good,plausible,10.43,10.41
2018-09-22_tha,2018-09-22,2018,9,tha,5.8,11.9,73.5,112.5,3.14,-1.69,0.0689,0.8206,1.2578,1.9734,perpendicular,True,mixed,uncertain,stable,good,plausible,11.99,11.93
2018-09-22_thd,2018-09-22,2018,9,thd,4.3,12.0,62.3,119.6,2.75,-3.4,0.1904,0.5185,0.121,2.3118,perpendicular,True,clean,undisturbed,stable,good,plausible,10.9,10.87
2018-09-23_tha,2018-09-23,2018,9,tha,6.5,11.8,53.8,267.0,1.6,-0.23,0.1714,0.2796,1.4351,14.7222,intermediate,True,mixed,undisturbed,uncertain,good,uncertain,11.77,11.69
2018-09-23_thd,2018-09-23,2018,9,thd,5.5,12.0,60.8,274.2,2.77,0.53,0.1888,0.4888,3.3764,6.9365,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.25,11.2
2018-09-23_the,2018-09-23,2018,9,the,4.1,12.0,84.4,119.8,2.25,-2.41,0.2626,0.3788,0.1434,2.7979,perpendicular,True,clean,undisturbed,stable,good,plausible,10.69,10.66
2018-09-24_thd,2018-09-24,2018,9,thd,7.0,11.7,67.4,298.5,6.29,0.95,0.2074,0.5688,0.2347,26.0519,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.31,10.23
2018-09-24_the,2018-09-24,2018,9,the,4.9,12.0,47.8,325.2,4.27,0.82,0.1215,0.5952,0.0508,4.1384,intermediate,True,clean,undisturbed,stable,good,plausible,10.94,10.9
2018-09-25_thd,2018-09-25,2018,9,thd,5.5,12.0,74.7,307.4,6.78,0.85,0.0633,0.8141,0.0494,24.9176,perpendicular,True,clean,uncertain,uncertain,good,uncertain,11.58,11.53
2018-09-25_the,2018-09-25,2018,9,the,5.9,12.0,39.3,75.1,3.75,0.6,0.0983,0.5964,7.6787,1.2137,low-cone,True,mixed,uncertain,stable,good,plausible,11.19,11.14
2018-09-26_tha,2018-09-26,2018,9,tha,7.3,12.0,47.5,94.2,1.69,-0.05,0.1525,0.588,0.8823,1.6937,intermediate,True,clean,undisturbed,uncertain,good,uncertain,12.41,12.32
2018-09-26_thd,2018-09-26,2018,9,thd,6.4,12.1,45.7,28.8,2.1,0.51,0.1217,0.5341,4.3233,7.3891,intermediate,True,mixed,undisturbed,stable,good,plausible,11.93,11.86
2018-09-26_the,2018-09-26,2018,9,the,6.2,11.9,20.6,72.0,1.32,0.54,0.3366,0.1086,0.7858,2.0112,quasi-radial,True,clean,undisturbed,uncertain,good,uncertain,11.43,11.36
2018-09-27_tha,2018-09-27,2018,9,tha,8.1,12.0,41.1,136.6,1.69,-1.51,0.1025,0.7245,0.998,1.8136,low-cone,True,clean,undisturbed,uncertain,good,uncertain,12.55,12.43
2018-09-27_thd,2018-09-27,2018,9,thd,7.0,11.9,63.1,346.4,3.03,1.58,0.0871,0.7299,6.5685,3.9812,perpendicular,True,mixed,uncertain,stable,good,plausible,12.26,12.16
2018-09-27_the,2018-09-27,2018,9,the,9.0,12.4,21.7,74.4,1.31,0.41,0.1716,0.5607,1.1606,1.2774,quasi-radial,True,mixed,undisturbed,uncertain,good,uncertain,12.94,12.78
2018-09-28_the,2018-09-28,2018,9,the,6.3,12.0,72.9,148.8,2.36,-2.62,0.1007,0.624,3.7837,3.8994,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.67,11.6
2018-09-29_thd,2018-09-29,2018,9,thd,7.2,12.0,89.7,126.3,2.87,-2.75,0.0537,0.8561,8.7707,5.3673,perpendicular,True,mixed,uncertain,stable,good,plausible,12.6,12.5
2018-09-29_the,2018-09-29,2018,9,the,7.0,12.0,76.9,130.0,2.57,-2.63,0.0966,0.7033,6.4014,4.986,perpendicular,True,mixed,uncertain,stable,good,plausible,11.91,11.82
2018-09-30_tha,2018-09-30,2018,9,tha,10.0,11.7,35.1,47.0,1.38,0.69,0.1326,0.2959,1.4541,1.0921,low-cone,True,mixed,undisturbed,uncertain,good,uncertain,12.72,12.53
2018-09-30_thd,2018-09-30,2018,9,thd,8.3,12.0,35.8,127.4,1.27,-0.94,0.1252,0.5742,2.0244,5.8387,low-cone,True,mixed,undisturbed,uncertain,good,uncertain,12.95,12.81
2018-09-30_the,2018-09-30,2018,9,the,8.0,12.0,34.7,137.7,1.12,-1.06,0.1925,0.2543,0.0314,4.3681,low-cone,True,clean,undisturbed,uncertain,good,uncertain,12.16,12.04
2018-10-01_thd,2018-10-01,2018,10,thd,10.8,11.5,86.8,103.0,2.68,-0.81,0.2145,0.4836,0.111,14.2041,perpendicular,True,clean,undisturbed,stable,good,plausible,11.24,11.04
2018-10-01_the,2018-10-01,2018,10,the,8.4,11.9,68.4,92.3,2.99,-0.15,0.0874,0.8005,5.965,2.4223,perpendicular,True,mixed,uncertain,stable,good,plausible,12.37,12.24
2018-10-03_the,2018-10-03,2018,10,the,8.5,11.9,53.7,134.3,1.51,-0.21,0.1414,0.5579,0.417,3.7092,intermediate,True,clean,undisturbed,uncertain,good,uncertain,12.57,12.43
2018-10-04_the,2018-10-04,2018,10,the,9.2,12.1,67.2,317.0,1.96,3.09,0.1231,0.7268,0.1139,2.3381,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,12.78,12.62
2018-10-06_the,2018-10-06,2018,10,the,10.5,11.9,48.1,273.0,1.34,0.05,0.1413,0.6626,1.532,0.9534,intermediate,True,unclear,undisturbed,uncertain,good,uncertain,13.16,12.94
2018-10-15_tha,2018-10-15,2018,10,tha,16.8,11.7,57.8,267.2,1.7,-0.12,0.1827,0.4639,2.7243,2.9907,intermediate,True,mixed,undisturbed,uncertain,good,uncertain,12.57,12.04
2018-10-16_tha,2018-10-16,2018,10,tha,16.8,11.8,59.0,271.4,1.68,0.06,0.1867,0.3603,2.8318,3.0863,intermediate,True,mixed,undisturbed,uncertain,good,uncertain,12.41,11.88
2018-10-17_the,2018-10-17,2018,10,the,15.5,12.3,34.5,338.3,1.23,1.4,0.1804,0.5551,1.1663,1.9542,low-cone,True,mixed,undisturbed,uncertain,good,uncertain,13.38,12.89
2018-10-21_tha,2018-10-21,2018,10,tha,19.5,11.8,81.5,30.6,3.73,2.49,0.1175,0.5978,2.1753,1.8838,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.74,11.07
2018-10-23_tha,2018-10-23,2018,10,tha,20.5,11.4,55.3,308.1,2.19,1.46,0.1803,0.3413,5.4723,11.4839,intermediate,True,mixed,undisturbed,stable,good,plausible,12.13,11.36
2018-10-24_tha,2018-10-24,2018,10,tha,20.0,11.8,56.6,307.9,2.18,1.44,0.3145,0.0808,0.8524,2.2673,intermediate,True,clean,undisturbed,stable,good,plausible,11.29,10.61
2018-10-25_tha,2018-10-25,2018,10,tha,20.3,12.0,53.1,149.0,2.5,-0.3,0.3117,0.1707,0.1631,4.9238,intermediate,True,clean,undisturbed,stable,good,plausible,11.05,10.36
2018-10-25_thd,2018-10-25,2018,10,thd,17.6,12.3,74.7,247.7,1.51,-0.47,0.1254,0.5159,1.7621,2.6011,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.94,12.33
2018-10-26_the,2018-10-26,2018,10,the,18.0,11.8,70.4,263.4,2.23,-0.31,0.0765,0.7682,2.8188,6.4922,perpendicular,True,mixed,uncertain,stable,good,plausible,13.01,12.37
2018-10-27_thd,2018-10-27,2018,10,thd,17.5,12.0,65.6,288.2,1.0,0.69,0.1693,0.5768,1.7953,2.8114,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,14.04,13.39
2018-10-27_the,2018-10-27,2018,10,the,19.0,12.3,62.9,270.3,1.93,0.02,0.3167,0.2028,0.1343,9.9463,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,11.45,10.83
2018-10-28_the,2018-10-28,2018,10,the,18.0,11.9,77.2,236.5,1.88,-0.81,0.1403,0.6174,1.5053,1.3815,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.75,12.13
2018-10-29_thd,2018-10-29,2018,10,thd,17.5,12.0,42.2,326.2,1.3,1.5,0.1466,0.6259,0.7946,1.4767,low-cone,True,clean,undisturbed,uncertain,good,uncertain,13.69,13.06
2018-10-29_the,2018-10-29,2018,10,the,18.6,12.2,63.4,293.0,1.69,0.71,0.1588,0.4021,1.436,1.8809,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.53,11.88
2018-10-30_thd,2018-10-30,2018,10,thd,18.2,12.2,86.3,302.8,1.7,1.82,0.1288,0.6563,5.3477,4.5894,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,13.37,12.7
2018-10-30_the,2018-10-30,2018,10,the,19.3,12.1,86.0,297.3,1.91,1.43,0.1546,0.3953,1.1866,1.4931,perpendicular,True,mixed,undisturbed,uncertain,good,uncertain,12.31,11.61
2018-10-31_the,2018-10-31,2018,10,the,19.6,11.8,48.3,90.8,3.1,-0.05,0.1104,0.5914,4.7402,5.3919,intermediate,True,mixed,undisturbed,stable,good,plausible,12.08,11.38
2018-11-01_tha,2018-11-01,2018,11,tha,22.7,11.8,55.8,274.7,3.95,0.16,0.5178,0.0234,0.0135,4.2432,intermediate,True,clean,uncertain,stable,good,plausible,9.52,8.78
2018-11-01_thd,2018-11-01,2018,11,thd,19.4,12.3,55.6,90.5,3.18,-0.03,0.096,0.1624,1.6052,0.8296,intermediate,True,unclear,uncertain,stable,good,plausible,11.24,10.61
2018-11-02_thd,2018-11-02,2018,11,thd,18.7,12.3,59.5,211.8,2.4,-0.42,0.1075,0.628,5.7824,3.2105,intermediate,True,mixed,undisturbed,stable,good,plausible,12.6,11.93
2018-11-02_the,2018-11-02,2018,11,the,19.5,11.9,35.3,91.5,2.0,-0.05,0.2357,0.2596,3.9437,3.804,low-cone,True,mixed,undisturbed,stable,good,plausible,11.72,11.04
2018-11-03_thd,2018-11-03,2018,11,thd,19.4,11.9,74.4,277.7,2.27,0.47,0.1225,0.5147,5.0258,4.6853,perpendicular,True,mixed,undisturbed,stable,good,plausible,12.37,11.67
2018-11-03_the,2018-11-03,2018,11,the,20.1,12.2,83.0,321.7,2.59,2.53,0.2313,0.3265,1.008,2.0084,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.45,10.75
2018-11-04_the,2018-11-04,2018,11,the,20.8,12.1,61.5,173.0,3.05,-4.55,0.1551,0.505,4.3922,4.8711,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.17,10.44
2018-11-05_thd,2018-11-05,2018,11,thd,19.2,12.1,67.5,85.8,4.24,0.3,0.0906,0.6227,2.5486,3.6585,perpendicular,True,mixed,uncertain,stable,good,plausible,11.77,11.12
2018-11-06_thd,2018-11-06,2018,11,thd,20.1,12.2,53.3,106.2,1.52,-0.62,0.4024,0.1175,0.0597,3.0516,intermediate,True,clean,undisturbed,uncertain,good,uncertain,11.41,10.72
2018-11-06_the,2018-11-06,2018,11,the,22.5,11.3,44.3,115.9,2.54,-1.16,0.1374,0.6335,3.0328,3.4803,low-cone,True,mixed,undisturbed,stable,good,plausible,12.51,11.56
2018-11-07_thd,2018-11-07,2018,11,thd,20.1,11.8,59.6,86.8,2.46,0.14,0.2564,0.3537,0.0286,4.628,intermediate,True,clean,undisturbed,stable,good,plausible,11.5,10.8
2018-11-07_the,2018-11-07,2018,11,the,20.8,11.9,37.0,145.3,2.22,-2.24,0.425,0.1098,0.0679,4.1846,low-cone,True,clean,undisturbed,stable,good,plausible,10.5,9.82
2018-11-08_thd,2018-11-08,2018,11,thd,20.0,11.9,63.5,77.1,2.45,0.52,0.3562,0.2533,0.0339,3.7449,perpendicular,True,clean,undisturbed,stable,good,plausible,10.98,10.32
2018-11-09_thd,2018-11-09,2018,11,thd,20.4,12.3,87.2,144.8,1.96,-2.19,0.4403,0.1526,0.1215,3.7388,perpendicular,True,clean,undisturbed,uncertain,good,uncertain,10.58,9.91
2018-11-09_the,2018-11-09,2018,11,the,22.1,12.2,55.6,227.8,2.5,-2.99,0.4919,0.063,0.0935,5.9431,intermediate,True,clean,undisturbed,stable,good,plausible,9.93,9.19
2018-11-10_thd,2018-11-10,2018,11,thd,20.9,11.9,54.9,254.0,2.16,-0.83,0.5163,0.0556,0.276,3.8968,intermediate,True,clean,undisturbed,stable,good,plausible,10.18,9.51
2018-11-11_the,2018-11-11,2018,11,the,23.5,11.3,55.2,316.8,2.74,1.77,0.2892,0.1794,0.9127,1.745,intermediate,True,clean,undisturbed,stable,good,plausible,11.3,10.36
2018-11-12_thd,2018-11-12,2018,11,thd,20.5,12.2,77.3,226.4,2.54,-1.2,0.5294,0.0785,0.5039,4.6417,perpendicular,True,clean,undisturbed,stable,good,plausible,9.72,9.11
2019-10-04_thd,2019-10-04,2019,10,thd,27.9,13.8,22.4,125.1,2.52,-0.33,0.2194,0.1134,4.3795,3.1935,quasi-radial,True,mixed,undisturbed,stable,good,plausible,12.01,10.61
2019-10-11_thd,2019-10-11,2019,10,thd,25.0,13.5,48.4,120.1,1.6,-0.96,0.2045,0.1981,1.1596,1.1107,intermediate,True,mixed,undisturbed,uncertain,good,uncertain,12.72,11.53
2019-10-16_tha,2019-10-16,2019,10,tha,19.9,12.7,67.2,355.4,5.04,3.82,0.2968,0.3079,0.0607,4.6901,perpendicular,True,clean,undisturbed,stable,good,plausible,10.14,9.53
2019-10-18_thd,2019-10-18,2019,10,thd,22.2,13.3,35.4,144.8,1.32,-0.72,0.1849,0.4191,1.5547,1.9346,low-cone,True,mixed,undisturbed,uncertain,good,uncertain,13.32,12.33
2019-10-24_thd,2019-10-24,2019,10,thd,14.4,12.1,64.8,109.8,5.03,-2.04,0.3365,0.4029,0.3387,12.3643,perpendicular,True,clean,undisturbed,stable,good,plausible,9.59,9.29
2019-10-24_the,2019-10-24,2019,10,the,16.0,12.0,62.8,93.8,4.27,-0.41,0.538,0.0955,0.2288,3.7587,perpendicular,True,clean,undisturbed,stable,good,plausible,8.56,8.23
2019-10-25_tha,2019-10-25,2019,10,tha,18.9,12.1,66.1,109.7,3.79,-1.92,0.4229,0.1978,0.303,3.6946,perpendicular,True,clean,undisturbed,stable,good,plausible,9.59,9.07
2019-10-25_the,2019-10-25,2019,10,the,18.6,12.7,64.5,102.2,3.9,-1.23,0.1074,0.5656,1.3188,1.6127,perpendicular,True,mixed,undisturbed,stable,good,plausible,11.31,10.72
2019-10-26_tha,2019-10-26,2019,10,tha,19.0,12.3,86.8,105.6,3.71,-1.03,0.4035,0.2067,0.7494,6.7516,perpendicular,True,clean,undisturbed,stable,good,plausible,9.85,9.31
2019-10-26_thd,2019-10-26,2019,10,thd,13.9,12.3,89.8,103.6,3.05,-0.79,0.3174,0.3133,1.1435,11.7786,perpendicular,True,mixed,undisturbed,stable,good,plausible,10.37,10.06
